project,bug_id,tool,rank,mrr,map,map_recalc_single_gt,map_recalc_with_gt,map_recalc_conservative,map_diff_single,map_diff_with_gt,map_diff_conservative,top@1,top@5,top@10
Closure,6,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,6,boostnsift,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Closure,6,buglocator,21.0,0.047619,0.047619,0.047619047619047616,0.047619047619047616,0.047619047619047616,4.7619047614799737e-08,4.7619047614799737e-08,4.7619047614799737e-08,0,0,0
Closure,6,locus,92.0,0.01087,0.01087,0.010869565217391304,0.010869565217391304,0.010869565217391304,4.347826086954082e-07,4.347826086954082e-07,4.347826086954082e-07,0,0,0
Closure,7,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1,1,1
Closure,7,boostnsift,98.0,0.010204,0.010204,0.01020408163265306,0.01020408163265306,0.01020408163265306,8.16326530608813e-08,8.16326530608813e-08,8.16326530608813e-08,0,0,0
Closure,7,buglocator,148.0,0.006757,0.006757,0.006756756756756757,0.006756756756756757,0.006756756756756757,2.4324324324285357e-07,2.4324324324285357e-07,2.4324324324285357e-07,0,0,0
Closure,7,locus,684.0,0.001462,0.001462,0.0014619883040935672,0.0014619883040935672,0.0014619883040935672,1.1695906432804618e-08,1.1695906432804618e-08,1.1695906432804618e-08,0,0,0
Closure,8,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,8,boostnsift,275.0,0.003636,0.003636,0.0036363636363636364,0.0036363636363636364,0.0036363636363636364,3.636363636364513e-07,3.636363636364513e-07,3.636363636364513e-07,0,0,0
Closure,8,buglocator,87.0,0.011494,0.011494,0.011494252873563218,0.011494252873563218,0.011494252873563218,2.528735632174872e-07,2.528735632174872e-07,2.528735632174872e-07,0,0,0
Closure,8,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Closure,9,FlexFL,3.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.1666666666666667,0.25,0.1666666666666667,0,1,1
Closure,9,boostnsift,18.0,0.055556,0.055556,0.05555555555555555,0.027777777777777776,0.05555555555555555,4.4444444444874387e-07,0.027778222222222225,4.4444444444874387e-07,0,0,0
Closure,9,buglocator,17.0,0.058824,0.058824,0.058823529411764705,0.029411764705882353,0.058823529411764705,4.7058823529622096e-07,0.02941223529411765,4.7058823529622096e-07,0,0,0
Closure,9,locus,71.0,0.014085,0.014085,0.014084507042253521,0.007042253521126761,0.014084507042253521,4.929577464788532e-07,0.00704274647887324,4.929577464788532e-07,0,0,0
Closure,10,FlexFL,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,1,1
Closure,10,boostnsift,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Closure,10,buglocator,29.0,0.034483,0.034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,2.41379310345069e-07,2.41379310345069e-07,2.41379310345069e-07,0,0,0
Closure,10,locus,32.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.0,0.0,0.0,0,0,0
Closure,11,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,11,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Closure,11,buglocator,26.0,0.038462,0.038462,0.038461538461538464,0.038461538461538464,0.038461538461538464,4.615384615394569e-07,4.615384615394569e-07,4.615384615394569e-07,0,0,0
Closure,11,locus,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
Closure,12,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,12,boostnsift,332.0,0.003012,0.003012,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,4.819277108457365e-08,4.819277108457365e-08,4.819277108457365e-08,0,0,0
Closure,12,buglocator,222.0,0.004505,0.004505,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,4.954954954958582e-07,4.954954954958582e-07,4.954954954958582e-07,0,0,0
Closure,12,locus,450.0,0.002222,0.002222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,2.2222222222220353e-07,2.2222222222220353e-07,2.2222222222220353e-07,0,0,0
Closure,13,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,13,boostnsift,294.0,0.003401,0.003401,0.003401360544217687,0.003401360544217687,0.003401360544217687,3.605442176870047e-07,3.605442176870047e-07,3.605442176870047e-07,0,0,0
Closure,13,buglocator,163.0,0.006135,0.006135,0.006134969325153374,0.006134969325153374,0.006134969325153374,3.067484662545167e-08,3.067484662545167e-08,3.067484662545167e-08,0,0,0
Closure,13,locus,161.0,0.006211,0.006211,0.006211180124223602,0.006211180124223602,0.006211180124223602,1.801242236016895e-07,1.801242236016895e-07,1.801242236016895e-07,0,0,0
Closure,14,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Closure,14,boostnsift,172.0,0.005814,0.005814,0.005813953488372093,0.005813953488372093,0.005813953488372093,4.6511627906781206e-08,4.6511627906781206e-08,4.6511627906781206e-08,0,0,0
Closure,14,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,14,locus,12.0,0.083333,0.083333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,0,0
Closure,15,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,15,boostnsift,94.0,0.010638,0.010638,0.010638297872340425,0.0,0.010638297872340425,2.978723404253869e-07,0.010638,2.978723404253869e-07,0,0,0
Closure,15,buglocator,475.0,0.002105,0.002105,0.002105263157894737,0.0,0.002105263157894737,2.6315789473669443e-07,0.002105,2.6315789473669443e-07,0,0,0
Closure,15,locus,363.0,0.002755,0.002755,0.0027548209366391185,0.0,0.0027548209366391185,1.790633608815366e-07,0.002755,1.790633608815366e-07,0,0,0
Closure,16,FlexFL,4.0,0.25,0.0833333333333333,0.25,0.3472222222222222,0.25,0.16666666666666669,0.2638888888888889,0.16666666666666669,0,1,1
Closure,16,boostnsift,141.0,0.007092,0.007092,0.0070921985815602835,0.0035460992907801418,0.0070921985815602835,1.9858156028330215e-07,0.0035459007092198585,1.9858156028330215e-07,0,0,0
Closure,16,buglocator,119.0,0.008403,0.008403,0.008403361344537815,0.004201680672268907,0.008403361344537815,3.613445378140151e-07,0.004201319327731093,3.613445378140151e-07,0,0,0
Closure,16,locus,75.0,0.013333,0.013333,0.013333333333333334,0.006666666666666667,0.013333333333333334,3.333333333348232e-07,0.006666333333333332,3.333333333348232e-07,0,0,0
Closure,17,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,17,boostnsift,74.0,0.013514,0.013514,0.013513513513513514,0.013513513513513514,0.013513513513513514,4.864864864857071e-07,4.864864864857071e-07,4.864864864857071e-07,0,0,0
Closure,17,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,17,locus,12.0,0.083333,0.083333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,0,0
Closure,18,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,18,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
Closure,18,buglocator,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
Closure,18,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,19,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,19,boostnsift,34.0,0.029412,0.029412,0.029411764705882353,0.029411764705882353,0.029411764705882353,2.3529411764811048e-07,2.3529411764811048e-07,2.3529411764811048e-07,0,0,0
Closure,19,buglocator,17.0,0.058824,0.058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,4.7058823529622096e-07,4.7058823529622096e-07,4.7058823529622096e-07,0,0,0
Closure,19,locus,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Closure,20,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,20,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,20,buglocator,18.0,0.055556,0.055556,0.05555555555555555,0.05555555555555555,0.05555555555555555,4.4444444444874387e-07,4.4444444444874387e-07,4.4444444444874387e-07,0,0,0
Closure,20,locus,26.0,0.038462,0.038462,0.038461538461538464,0.038461538461538464,0.038461538461538464,4.615384615394569e-07,4.615384615394569e-07,4.615384615394569e-07,0,0,0
Closure,21,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,21,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,21,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
Closure,21,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,22,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,22,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,22,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
Closure,22,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,23,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,23,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,23,buglocator,28.0,0.035714,0.035714,0.03571428571428571,0.03571428571428571,0.03571428571428571,2.857142857096151e-07,2.857142857096151e-07,2.857142857096151e-07,0,0,0
Closure,23,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,24,FlexFL,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,24,boostnsift,36.0,0.027778,0.027778,0.027777777777777776,0.027777777777777776,0.027777777777777776,2.2222222222437193e-07,2.2222222222437193e-07,2.2222222222437193e-07,0,0,0
Closure,24,buglocator,29.0,0.034483,0.034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,2.41379310345069e-07,2.41379310345069e-07,2.41379310345069e-07,0,0,0
Closure,24,locus,27.0,0.037037,0.037037,0.037037037037037035,0.037037037037037035,0.037037037037037035,3.7037037034504117e-08,3.7037037034504117e-08,3.7037037034504117e-08,0,0,0
Closure,25,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,25,boostnsift,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Closure,25,buglocator,27.0,0.037037,0.037037,0.037037037037037035,0.037037037037037035,0.037037037037037035,3.7037037034504117e-08,3.7037037034504117e-08,3.7037037034504117e-08,0,0,0
Closure,25,locus,21.0,0.047619,0.047619,0.047619047619047616,0.047619047619047616,0.047619047619047616,4.7619047614799737e-08,4.7619047614799737e-08,4.7619047614799737e-08,0,0,0
Closure,26,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,26,boostnsift,33.0,0.030303,0.030303,0.030303030303030304,0.030303030303030304,0.030303030303030304,3.030303030379655e-08,3.030303030379655e-08,3.030303030379655e-08,0,0,0
Closure,26,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,26,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,27,FlexFL,2.0,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,1,1,1
Closure,27,boostnsift,66.0,0.015152,0.015152,0.015151515151515152,0.015151515151515152,0.015151515151515152,4.848484848486018e-07,4.848484848486018e-07,4.848484848486018e-07,0,0,0
Closure,27,buglocator,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
Closure,27,locus,55.0,0.018182,0.018182,0.01818181818181818,0.01818181818181818,0.01818181818181818,1.8181818181930987e-07,1.8181818181930987e-07,1.8181818181930987e-07,0,0,0
Closure,28,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,28,boostnsift,396.0,0.002525,0.002525,0.0025252525252525255,0.0,0.0025252525252525255,2.525252525255664e-07,0.002525,2.525252525255664e-07,0,0,0
Closure,28,buglocator,428.0,0.002336,0.002336,0.002336448598130841,0.0,0.002336448598130841,4.485981308409784e-07,0.002336,4.485981308409784e-07,0,0,0
Closure,28,locus,366.0,0.002732,0.002732,0.00273224043715847,0.0,0.00273224043715847,2.404371584698896e-07,0.002732,2.404371584698896e-07,0,0,0
Closure,29,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Closure,29,boostnsift,343.0,0.002915,0.002915,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,4.518950437316753e-07,4.518950437316753e-07,4.518950437316753e-07,0,0,0
Closure,29,buglocator,490.0,0.002041,0.002041,0.0020408163265306124,0.0020408163265306124,0.0020408163265306124,1.836734693874166e-07,1.836734693874166e-07,1.836734693874166e-07,0,0,0
Closure,29,locus,240.0,0.004167,0.004167,0.004166666666666667,0.004166666666666667,0.004166666666666667,3.3333333333308846e-07,3.3333333333308846e-07,3.3333333333308846e-07,0,0,0
Closure,30,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,30,boostnsift,274.0,0.00365,0.00365,0.0036496350364963502,0.0018248175182481751,0.0036496350364963502,3.6496350364978794e-07,0.001825182481751825,3.6496350364978794e-07,0,0,0
Closure,30,buglocator,187.0,0.005348,0.005348,0.0053475935828877,0.00267379679144385,0.0053475935828877,4.0641711230009897e-07,0.00267420320855615,4.0641711230009897e-07,0,0,0
Closure,30,locus,205.0,0.004878,0.004878,0.004878048780487805,0.0024390243902439024,0.004878048780487805,4.8780487804482575e-08,0.002438975609756098,4.8780487804482575e-08,0,0,0
Closure,31,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,31,boostnsift,10.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0,0,1
Closure,31,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Closure,31,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,32,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,32,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,32,buglocator,9.0,0.111111,0.111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.1111111110351235e-07,1.1111111110351235e-07,1.1111111110351235e-07,0,0,1
Closure,32,locus,40.0,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0,0,0
Closure,33,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,33,boostnsift,41.0,0.02439,0.02439,0.024390243902439025,0.024390243902439025,0.024390243902439025,2.439024390267497e-07,2.439024390267497e-07,2.439024390267497e-07,0,0,0
Closure,33,buglocator,242.0,0.004132,0.004132,0.004132231404958678,0.004132231404958678,0.004132231404958678,2.3140495867754463e-07,2.3140495867754463e-07,2.3140495867754463e-07,0,0,0
Closure,33,locus,55.0,0.018182,0.018182,0.01818181818181818,0.01818181818181818,0.01818181818181818,1.8181818181930987e-07,1.8181818181930987e-07,1.8181818181930987e-07,0,0,0
Closure,34,FlexFL,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.0,0.08333333333333331,0.0,0,1,1
Closure,34,boostnsift,10.0,0.1,0.1,0.1,0.05,0.1,0.0,0.05,0.0,0,0,1
Closure,34,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,1.4285714283746032e-07,0.07142842857142859,1.4285714283746032e-07,0,0,1
Closure,34,locus,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Closure,35,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,35,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,35,buglocator,39.0,0.025641,0.025641,0.02564102564102564,0.02564102564102564,0.02564102564102564,2.564102563953896e-08,2.564102563953896e-08,2.564102563953896e-08,0,0,0
Closure,35,locus,12.0,0.083333,0.083333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,0,0
Closure,36,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,36,boostnsift,619.0,0.001616,0.001616,0.0016155088852988692,0.0016155088852988692,0.0016155088852988692,4.911147011307879e-07,4.911147011307879e-07,4.911147011307879e-07,0,0,0
Closure,36,buglocator,111.0,0.009009,0.009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,9.009009009283697e-09,9.009009009283697e-09,9.009009009283697e-09,0,0,0
Closure,36,locus,55.0,0.018182,0.018182,0.01818181818181818,0.01818181818181818,0.01818181818181818,1.8181818181930987e-07,1.8181818181930987e-07,1.8181818181930987e-07,0,0,0
Closure,37,FlexFL,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.0,0.08333333333333331,0.0,0,1,1
Closure,37,boostnsift,31.0,0.032258,0.032258,0.03225806451612903,0.016129032258064516,0.03225806451612903,6.451612902941273e-08,0.016128967741935486,6.451612902941273e-08,0,0,0
Closure,37,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,37,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,38,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,38,boostnsift,139.0,0.007194,0.007194,0.007194244604316547,0.007194244604316547,0.007194244604316547,2.4460431654726306e-07,2.4460431654726306e-07,2.4460431654726306e-07,0,0,0
Closure,38,buglocator,328.0,0.003049,0.003049,0.003048780487804878,0.003048780487804878,0.003048780487804878,2.195121951219063e-07,2.195121951219063e-07,2.195121951219063e-07,0,0,0
Closure,38,locus,100.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0,0,0
Closure,39,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,39,boostnsift,182.0,0.005495,0.005495,0.005494505494505495,0.005494505494505495,0.005494505494505495,4.945054945049501e-07,4.945054945049501e-07,4.945054945049501e-07,0,0,0
Closure,39,buglocator,415.0,0.00241,0.00241,0.0024096385542168677,0.0024096385542168677,0.0024096385542168677,3.6144578313213396e-07,3.6144578313213396e-07,3.6144578313213396e-07,0,0,0
Closure,39,locus,50.0,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0,0,0
Closure,40,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,40,boostnsift,32.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.0,0.0,0.0,0,0,0
Closure,40,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,40,locus,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
Closure,41,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,41,boostnsift,66.0,0.015152,0.015152,0.015151515151515152,0.015151515151515152,0.015151515151515152,4.848484848486018e-07,4.848484848486018e-07,4.848484848486018e-07,0,0,0
Closure,41,buglocator,10.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0,0,1
Closure,41,locus,16.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0,0,0
Closure,42,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,42,boostnsift,205.0,0.004878,0.004878,0.004878048780487805,0.004878048780487805,0.004878048780487805,4.8780487804482575e-08,4.8780487804482575e-08,4.8780487804482575e-08,0,0,0
Closure,42,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Closure,42,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Closure,43,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,43,boostnsift,51.0,0.019608,0.019608,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.5686274509874032e-07,1.5686274509874032e-07,1.5686274509874032e-07,0,0,0
Closure,43,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,43,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,44,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,44,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,44,buglocator,916.0,0.001092,0.001092,0.001091703056768559,0.001091703056768559,0.001091703056768559,2.969432314411935e-07,2.969432314411935e-07,2.969432314411935e-07,0,0,0
Closure,44,locus,276.0,0.003623,0.003623,0.0036231884057971015,0.0036231884057971015,0.0036231884057971015,1.8840579710157485e-07,1.8840579710157485e-07,1.8840579710157485e-07,0,0,0
Closure,45,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,45,boostnsift,13.0,0.076923,0.076923,0.07692307692307693,0.038461538461538464,0.07692307692307693,7.692307692208633e-08,0.03846146153846154,7.692307692208633e-08,0,0,0
Closure,45,buglocator,172.0,0.005814,0.005814,0.005813953488372093,0.0029069767441860465,0.005813953488372093,4.6511627906781206e-08,0.0029070232558139533,4.6511627906781206e-08,0,0,0
Closure,45,locus,80.0,0.0125,0.0125,0.0125,0.00625,0.0125,0.0,0.00625,0.0,0,0,0
Closure,46,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,46,boostnsift,10.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0,0,1
Closure,46,buglocator,10.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0,0,1
Closure,46,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,47,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,47,boostnsift,110.0,0.009091,0.009091,0.00909090909090909,0.00909090909090909,0.00909090909090909,9.090909090965493e-08,9.090909090965493e-08,9.090909090965493e-08,0,0,0
Closure,47,buglocator,65.0,0.015385,0.015385,0.015384615384615385,0.015384615384615385,0.015384615384615385,3.846153846139011e-07,3.846153846139011e-07,3.846153846139011e-07,0,0,0
Closure,47,locus,21.0,0.047619,0.047619,0.047619047619047616,0.047619047619047616,0.047619047619047616,4.7619047614799737e-08,4.7619047614799737e-08,4.7619047614799737e-08,0,0,0
Closure,48,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Closure,48,boostnsift,19.0,0.052632,0.052632,0.05263157894736842,0.05263157894736842,0.05263157894736842,4.2105263158009887e-07,4.2105263158009887e-07,4.2105263158009887e-07,0,0,0
Closure,48,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Closure,48,locus,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
Closure,49,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,49,boostnsift,55.0,0.018182,0.018182,0.01818181818181818,0.01818181818181818,0.01818181818181818,1.8181818181930987e-07,1.8181818181930987e-07,1.8181818181930987e-07,0,0,0
Closure,49,buglocator,29.0,0.034483,0.034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,2.41379310345069e-07,2.41379310345069e-07,2.41379310345069e-07,0,0,0
Closure,49,locus,201.0,0.004975,0.004975,0.004975124378109453,0.004975124378109453,0.004975124378109453,1.2437810945238603e-07,1.2437810945238603e-07,1.2437810945238603e-07,0,0,0
Closure,50,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,50,boostnsift,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Closure,50,buglocator,117.0,0.008547,0.008547,0.008547008547008548,0.008547008547008548,0.008547008547008548,8.547008547091228e-09,8.547008547091228e-09,8.547008547091228e-09,0,0,0
Closure,50,locus,186.0,0.005376,0.005376,0.005376344086021506,0.005376344086021506,0.005376344086021506,3.4408602150610285e-07,3.4408602150610285e-07,3.4408602150610285e-07,0,0,0
Closure,51,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,51,boostnsift,328.0,0.003049,0.003049,0.003048780487804878,0.003048780487804878,0.003048780487804878,2.195121951219063e-07,2.195121951219063e-07,2.195121951219063e-07,0,0,0
Closure,51,buglocator,790.0,0.001266,0.001266,0.0012658227848101266,0.0012658227848101266,0.0012658227848101266,1.7721518987337537e-07,1.7721518987337537e-07,1.7721518987337537e-07,0,0,0
Closure,51,locus,246.0,0.004065,0.004065,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045,4.065040650445828e-08,4.065040650445828e-08,4.065040650445828e-08,0,0,0
Closure,52,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Closure,52,boostnsift,58.0,0.017241,0.017241,0.017241379310344827,0.017241379310344827,0.017241379310344827,3.7931034482796555e-07,3.7931034482796555e-07,3.7931034482796555e-07,0,0,0
Closure,52,buglocator,124.0,0.008065,0.008065,0.008064516129032258,0.008064516129032258,0.008064516129032258,4.838709677414121e-07,4.838709677414121e-07,4.838709677414121e-07,0,0,0
